id_ousias,onoma_ousias
11933,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Potassium Dihydrogen Phosphate, Tryptophan, Potassium Hydroxide, Sodium Chloride, Sodium Hydroxide, Calcium Chloride Dihydrate, Glucose Monohydrate, Lysine Hydrochloride, Magnesium Acetate Tetrahydrate, Sodium Acetate Trihydrate"
11934,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Potassium Dihydrogen Phosphate, Tryptophan, Potassium Hydroxide, Sodium Hydroxide, Calcium Chloride Dihydrate, Glucose Monohydrate, Lysine Hydrochloride, Magnesium Acetate Tetrahydrate, Sodium Acetate Trihydrate"
11935,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Potassium Dihydrogen Phosphate, Tryptophan, Zinc Acetate Dihydrate, Potassium Hydroxide, Sodium Chloride, Sodium Hydroxide, Calcium Chloride Dihydrate, Lysine Hydrochloride, Magnesium Acetate Tetrahydrate, Sodium Acetate Trihydrate, Glucose Monohydrate Ph. Eur."
11936,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Sodium Dihydrogen Phosphate Dihydrate, Tryptophan, Potassium Hydroxide, Sodium Hydroxide, Calcium Chloride Dihydrate, Glucose Monohydrate, Lysine Hydrochloride, Magnesium Acetate Tetrahydrate, Sodium Acetate Trihydrate"
11937,"Valine, Glycine, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Aspartic Acid, L-Phenylalanine, Refined Olive Oil And Refined Soya Oil, L-Glutamic Acid, L-Alanine, Sodium Glycerophosphate Hydrate"
11938,"Valine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Threonine, Tryptophan"
11939,"Valine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Threonine, Tryptophan, Lysine Acetate"
11940,"Valine, Isoleucine, Leucine"
11941,"Valine, Leucine, Phenylalanine, Sodium Ascorbate, Magnesium Aspartate Dihydrate, Lysine Hydrochloride"
11942,"Valine, Ornithine Hydrochloride, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, N-Acetyltyrosine, Tryptophan, Lysine Acetate, Asparagine Monohydrate"
11943,"Valine, Ornithine Hydrochloride, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan, Lysine Acetate, Asparagine Monohydrate"
11944,"Valine, Ornithine Hydrochloride, Acetylcysteine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Sodium Dihydrogen Phosphate Dihydrate, Tryptophan, Zinc Acetate Dihydrate, Magnesium Chloride Hexahydrate, Sodium Chloride, Sodium Hydroxide, Glucose Monohydrate, Lysine Hydrochloride, Potassium Acetate, Sodium Acetate Trihydrate, Asparagine Monohydrate"
11945,"Valine, Ornithine Hydrochloride, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan"
11946,"Valine, Ornithine Hydrochloride, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Tryptophan, Calcium Chloride Dihydrate, Glucose Monohydrate, Magnesium Acetate Tetrahydrate, Potassium Acetate, Lysine Monohydrate, Sodium Glycerophosphate Hydrate"
11947,"Valine, Ornithine Hydrochloride, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Tryptophan, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Magnesium Acetate Tetrahydrate, Potassium Acetate, Lysine Monohydrate, Sodium Glycerophosphate Hydrate"
11948,"Valine, Threonine, Tyrosine, Glycine, Tryptophan, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, Sodium Glycerophosphate, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Aspartic Acid, L-Phenylalanine, Refined Olive Oil And Refined Soya Oil, L-Glutamic Acid, L-Alanine"
11949,Valoctocogene Roxaparvovec
11950,Valproate Semisodium
11951,Valproic Acid
11952,"Valproic Acid, Sodium Valproate"
11953,Valpromide
11954,Valsartan
11955,"Valsartan Disodium, Sacubitril Sodium"
11956,"Valsartan, Amlodipine"
11957,"Valsartan, Amlodipine Besilate"
11958,"Valsartan, Amlodipine Besilate, Hydrochlorothiazide Ep"
11959,"Valsartan, Amlodipine, Hydrochlorothiazide"
11960,"Valsartan, Hydrochlorothiazide"
11961,"Valsartan, Hydrochlorothiazide, Amlodipine Besilate"
11962,"Valsartan, Indapamide"
11963,"Valsartan, Rosuvastatin"
11964,"Valsartan, Sacubitril"
11965,Vamorolone
11966,Vancomycin
11967,Vancomycin Hydrochloride
11968,Vancomycin | Vancomycin Hydrochloride
11969,Vandetanib
11970,Vanillin
11971,Vardenafil
11972,Vardenafil Hydrochloride
11973,Vardenafil Hydrochloride Trihydrate
11974,Varenicline
11975,Varenicline Citrate
11976,Varenicline Tartrate
11977,"Varicella Virus Oka Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells"
11978,"Varicella Virus Oka Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells, Measles Virus Schwarz Strain (Live, Attenuated), Mumps Virus Rit 4385 Strain (Live, Attenuated) Derived From From The Jeryl Lynn Produced In Chick Embryo Cells, Rubella Virus Wistar Ra 27/3 Strain (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells"
11979,"Varicella Virus Oka Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells, Rubella Virus Wistar Ra 27/3 Strain (Live, Attenuated), Measles Virus Schwarz Strain (Live, Attenuated), Mumps Virus Rit 4385 Strain, Derived From Jeryl Lynn Strain (Live, Attenuated)"
11980,"Varicella Virus Oka/Merck Strain (Live, Attenuated)"
11981,"Varicella Virus Oka/Merck Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells"
11982,Vaseline
11983,Vaucheria Dil. D3
11984,Vecuronium Bromide
11985,Vedolizumab
11986,Velaglucerase Alfa
11987,Velmanase Alfa
11988,Vemurafenib
11989,"Vena Suis D10, Vena Suis D200, Vena Suis D30"
11990,Venetoclax
11991,Venlafaxine
11992,Venlafaxine Hydrochloride
11993,Verapamil Hydrochloride
11994,Verapamil Hydrochloride Bp
11995,Verapamil Hydrochloride Ph. Eur.
11996,"Verapamil Hydrochloride, Hydrochlorothiazide, Triamterene"
11997,"Verapamil Hydrochloride, Trandolapril"
11998,"Veratrum Album D12, Salvia Officinalis D30, Lachesis D30, Sepia Officinalis D30, Pilocarpus D4"
11999,"Veratrum Album D4, Acidum Alpha-Ketoglutaricum D10, Acidum Fumaricum D10, Acidum Malicum D10, Acidum Oroticum Monohydricum D6, Avena Sativa D6, Calcium Carbonicum Hahnemanni D28, Chelidonium Majus D4, Cinchona Pubescens D4, Cyanocobalaminum D4, Cynara Scolymus D6, Acidum Thiocticum D8, Colon Suis D10, Hepar Suis D8, Histaminum D10, Lycopodium Clavatum D4, Natrium Diethyloxalaceticum D10, Silybum Marianum D3, Taraxacum Officinale D4, Vesica Fellea Suis D10, Pancreas Suis D10, Sulfur D13, Thymus Suis D10, Duodenum Suis D10"
12000,"Veratrum Album D4, Acidum Alpha-Ketoglutaricum D10, Acidum Fumaricum D10, Acidum Malicum D10, Acidum Oroticum Monohydricum D6, Avena Sativa D6, Calcium Carbonicum Hahnemanni D28, Chelidonium Majus D4, Cinchona Pubescens D4, Cyanocobalaminum D4, Cynara Scolymus D6, Fel Tauri D8, Acidum Thiocticum D8, Colon Suis D10, Cholesterolum D10, Hepar Suis D8, Histaminum D10, Lycopodium Clavatum D4, Natrium Diethyloxalaceticum D10, Silybum Marianum D3, Taraxacum Officinale D4, Vesica Fellea Suis D10, Pancreas Suis D10, Sulfur D13, Thymus Suis D10, Duodenum Suis D10"
12001,"Veratrum Album D4, Acidum Arsenicosum D6, Ferrum Phosphoricum D12"
12002,"Veratrum Album D4, Acidum Arsenicosum D8, Citrullus Colocynthis D6, Argentum Nitricum D8, Colchicum Autumnale D6, Hydrargyrum Bichloratum D8, Podophyllum Peltatum D6"
12003,"Veratrum Album Dil D3, Passiflora Incarnata D3, Packera Aurea D4, Castoreum D3, Avena Sativa Dil. D3, Phosphorus Dil. D6"
12004,"Veratrum Album Dil. D 4, Camphora Dil. D4, Nitroglycerinum Dil. D6, Crataegus Dil. D4, Tabacum Dil. D4"
12005,"Veratrum Album Dil. D 4, Kalium Carbonicum Dil. D2, Adonis Vernalis Dil. D12, Camphora Dil. D2, Crataegus Mother Tincture, Cactus Dil. D2"
12006,"Veratrum Album Dil. D 4, Nicotiana Tabacum Dil D6, Camphora Dil. D4, Hydrocyanicum Acidum D6"
12007,"Veratrum Album Dil. D 4, Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Dil. D10, Citrullus Colocynthis Dil. D30, Citrullus Colocynthis Dil. D200, Veratrum Album Dil. D10, Berberis Vulgaris Dil. D10, Berberis Vulgaris Dil. D200, Berberis Vulgaris Dil. D30, Berberis Vulgaris Dil. D4, Citrullus Colocynthis Dil. D4"
12008,"Veratrum Album Dil. D30, Kalium Phosphoricum Dil. D30, Atropa Bella-Donna Dil. D30, Natrium Chloratum Dil. D30, Hypophysis Suis Dil. D30, Natrium Sulfuricum Dil. D200, Bryonia Dil. D12, Carbo Vegetabilis Dil. D30, Eriodictyon Californicum Dil. D12, Acidum Arsenicosum Dil. D8"
12009,"Veratrum Album Dil. D30, Veratrum Album Dil. D200, Aloe Dil. D10, Aloe Dil. D30, Potentilla Erecta Dil. D10, Potentilla Erecta Dil. D30, Rheum Dil. D10, Rheum Dil. D30, Veratrum Album Dil. D2, Aloe Dil. D2, Rheum Ø, Veratrum Album Dil. D10, Potentilla Erecta Ø"
12010,"Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Dil. D10, Citrullus Colocynthis Dil. D30, Citrullus Colocynthis Dil. D200, Veratrum Album Dil. D10, Veratrum Album Dil. D5, Berberis Vulgaris Dil. D10, Berberis Vulgaris Dil. D200, Berberis Vulgaris Dil. D30, Berberis Vulgaris Dil. D4, Citrullus Colocynthis Dil. D4"
12011,"Veratrum Album E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c)"
12012,"Veratrum Album Trit. D 4, Colchicum Autumnale Trit D6, Acidum Arsenicosum D8, Citrullus Colocynthis D6, Argentum Nitricum D8, Hydrargyrum Bichloratum D8, Podophyllum Peltatum D6"
12013,"Veratrum Album, Ethanol. Decoctum D4"
12014,"Verbascum Densiflorum Dil. D4, Aconitum Napellus D4, Citrullus Colocynthis D6, Kalmia Latifolia D4, Simarouba Cedron D4"
12015,"Verbascum Thapsus D7, Mentha Piperita D5, Viola Odorata D6"
12016,Vericiguat
12017,Vernakalant Hydrochloride
12018,Verteporfin
12019,"Vesica Urinaria Suis D200, Vesica Urinaria Suis D30, Vesica Urinaria Suis D10"
12020,"Vespa Crabro Dil. D12, Lachesis D30, Lycopodium Clavatum D30, Palladium Metallicum D12"
12021,"Vespa Crabro Dil. D12, Palladium Metallicum D12, Lachesis Dil. D12"
12022,Vespula Spp. (802)
12023,"Vespula Spp. (802), Aluminium Hydroxide"
12024,Vestronidase Alfa
12025,Vi Polysaccharide Of Salmonella Typhi
12026,Vi Polysaccharide Of Salmonella Typhi (Ty2 Strain)
12027,Vibegron
12028,"Vibrio Cholerae O1 Inaba, Classical Biotype (Heat Inactivated), Vibrio Cholerae O1 Inaba, El Tor Biotype (Formalin Inactivated), Vibrio Cholerae O1 Ogawa, Classical Biotype (Heat Inactivated), Vibrio Cholerae O1 Ogawa, Classical Biotype (Formalin Inactivated), Cholera Toxin B Subunit Recombinant(Rctb) (Produced In V. Cholerae O1 Inaba, Classical Biotype Strain 213)"
12029,"Vibrio Cholerae, Strain Cvd 103-Hgr, Live"
12030,"Viburnum Opulus D1, Caulophyllum Thalictroides D4, Atropa Bella-Donna D3, Matricaria Recutita D2, Magnesium Phosphoricum D12"
12031,Vigabatrin
12032,Vildagliptin
12033,Vilobelimab
12034,Vimseltinib
12035,Vinblastine Sulfate
12036,Vinburnine
12037,Vincamine
12038,"Vincamine, Piracetam"
12039,"Vincamine, Rutoside"
12040,"Vincetoxicum Hirundinaria D8, Echinacea Purpurea Mother Tincture, Sambucus Nigra Ø"
12041,"Vincetoxicum Hirundinaria Trit. D5, Sulfur Trit. D4"
12042,Vincristine Sulfate
12043,Vindesine Sulfate
12044,Vinflunine
12045,Vinorelbine
12046,Vinorelbine Tartrate
12047,Vinpocetine
12048,Viola Arvensis
12049,Viola Tricolor
12050,"Viola Tricolor Trit. D3, Sulfur Trit. D 6, Thuja Occidentalis D12, Centella Asiatica D4, Graphites D12"
12051,Violae Tricoloris Herba
12052,Viper Antivenom
12053,Vipera Ammodytes Venom Antiserum
12054,"Vipera Berus Dil. D12, Arnica Montana Dil. D4, Sepia Gruneris Dil. D4, Strophanthus Gratus Dil. D4, Aesculus Hippocastanum Dil. D4, Strychnos Nux-Vomica Dil. D6, Silybum Marianum Dil. D4, Hamamelis Virginiana Dil. D4"
12055,"Vipera Berus Dil. D12, Placenta Totalis Suis D30, Pulsatilla Pratensis Dil. D30, Aesculus Hippocastanum Dil. D30, Atropa Bella-Donna Dil. D12, Silybum Marianum Dil. D12, Calcium Fluoratum Dil. D30, Secale Cornutum Dil. D30, Daphne Mezereum Dil. D12, Hamamelis Virginiana Dil. D6"
12056,Visci Herba
12057,Viscum Album
12058,"Viscum Album (Abietis) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
12059,"Viscum Album (Mali) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
12060,"Viscum Album (Pini) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
12061,"Viscum Album (Populi) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
12062,"Viscum Album (Tiliae) E Planta Tota Ferm 33f Dil. D3 (Hab, Vs. 33f), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
12063,"Viscum Album (Tiliae) E Planta Tota Ferm 33f Dil. D5 (Hab, Vs. 33f), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
12064,"Viscum Album (Tiliae) E Planta Tota K Dil. Stärke H (Hab, Vs. 38)"
12065,Viscum Album Abietis Ex Herba Recente Col. D10
12066,Viscum Album Abietis Ex Herba Recente Col. D20
12067,Viscum Album Abietis Ex Herba Recente Col. D30
12068,Viscum Album Abietis Ex Herba Recente Col. D6
12069,Viscum Album Aceris Ex Herba Recente Col. D10
12070,Viscum Album Aceris Ex Herba Recente Col. D20
12071,Viscum Album Aceris Ex Herba Recente Col. D30
12072,Viscum Album Aceris Ex Herba Recente Col. D6
12073,Viscum Album Amygdali Ex Herba Recente Col. D10
12074,Viscum Album Amygdali Ex Herba Recente Col. D20
12075,Viscum Album Amygdali Ex Herba Recente Col. D30
12076,Viscum Album Amygdali Ex Herba Recente Col. D6
12077,Viscum Album Betulae Ex Herba Recente Col. D10
12078,Viscum Album Betulae Ex Herba Recente Col. D20
12079,Viscum Album Betulae Ex Herba Recente Col. D30
12080,Viscum Album Betulae Ex Herba Recente Col. D6
12081,Viscum Album Crataegi Ex Herba Recente Col. D10
12082,Viscum Album Crataegi Ex Herba Recente Col. D20
12083,Viscum Album Crataegi Ex Herba Recente Col. D30
12084,Viscum Album Crataegi Ex Herba Recente Col. D6
12085,"Viscum Album Dil. D3, Viscum Album Dil. D12, Viscum Album Dil. D30, Viscum Album Dil. D200"
12086,Viscum Album Fraxini Ex Herba Recente Col. D10
12087,Viscum Album Fraxini Ex Herba Recente Col. D20
12088,Viscum Album Fraxini Ex Herba Recente Col. D30
12089,Viscum Album Fraxini Ex Herba Recente Col. D6
12090,Viscum Album Herba
12091,"Viscum Album M C Arg, Herba Rec., Ferm. Aqu. Extr. 1:5"
12092,"Viscum Album M C Cu, Herba Rec., Ferm. Aqu. Extr. 1:5"
12093,"Viscum Album M C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
12094,"Viscum Album M, Herba Rec., Ferm. Aqu. Extr. 1:5"
12095,Viscum Album Mali Ex Herba Recente Col. D10
12096,Viscum Album Mali Ex Herba Recente Col. D20
12097,Viscum Album Mali Ex Herba Recente Col. D30
12098,Viscum Album Mali Ex Herba Recente Col. D6
12099,Viscum Album Mother Tincture
12100,"Viscum Album Mother Tincture, Acidum Picrinicum Dil D2"
12101,"Viscum Album Mother Tincture, Anamirta Cocculus Dil. D 3"
12102,"Viscum Album Mother Tincture, Ginkgo Biloba Ø, Crataegus Mother Tincture"
12103,"Viscum Album Mother Tincture, Ginkgo Biloba, Crataegus Mother Tincture"
12104,"Viscum Album Mother Tincture, Secale Cornutum Dil. D3, Arnica Montana Dil D2, Crataegus Mother Tincture"
12105,"Viscum Album Mother Tincture, Solidago Virgaurea Mother Tincture, Colchicum Autumnale D1, Natrum Salicylicum D3, Aurum Chloratum D8, Kalium Iodatum D4, Acidum Silicicum D6, Bryonia D4, Hydrargyrum Bichloratum D8, Sulfur D4, Solanum Dulcamara D1"
12106,"Viscum Album Mother Tincture, Solidago Virgaurea Mother Tincture, Colchicum Autumnale D1, Natrum Salicylicum D3, Aurum Chloratum D8, Kalium Iodatum D4, Silicea D6, Bryonia D4, Hydrargyrum Bichloratum D8, Sulfur D4, Solanum Dulcamara D1"
12107,"Viscum Album P C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
12108,"Viscum Album P, Herba Rec., Ferm Aqu. Extr. 1:5"
12109,Viscum Album Pini Ex Herba Recente Col. D10
12110,Viscum Album Pini Ex Herba Recente Col. D20
12111,Viscum Album Pini Ex Herba Recente Col. D30
12112,Viscum Album Pini Ex Herba Recente Col. D6
12113,"Viscum Album Qu C Arg, Herba Rec., Ferm. Aqu. Extr. 1:5"
12114,"Viscum Album Qu C Cu, Herba Rec., Ferm. Aqu. Extr. 1:5"
12115,"Viscum Album Qu C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
12116,"Viscum Album Qu, Herba Rec., Ferm. Aqu. Extr. 1:5"
12117,Viscum Album Quercus Ex Herba Recente Col. D10
12118,Viscum Album Quercus Ex Herba Recente Col. D20
12119,Viscum Album Quercus Ex Herba Recente Col. D30
12120,Viscum Album Quercus Ex Herba Recente Col. D6
12121,"Viscum Album Spag. Peka Ø, Melilotus Officinalis Spag. Peka Ø, Magnesium Chloratum Dil D6, Iberis Amara Dil. D4, Sumbul Dil. D6, Aurum Chloratum Dil. D6, Barium Carbonicum Dil. D8, Anamirta Cocculus Dil. D4"
12122,"Viscum Album Subsp. Album, Der 1: 2, Extraction Solvent: Water"
12123,"Viscum Album Subsp. Austriacum, Der 1: 2, Extraction Solvent: Water"
12124,"Viscum Album U C Hg, Herba Rec., Ferm. Aqu. Extr. 1:5"
12125,Vismodegib
12126,"Vitamin A Concentrate (Oily Form), Synthetic"
12127,Vitamin B12
12128,"Vitamin D, Calcium Carbonate"
12129,"Vitex Agnus-Castus Fruit Dry Extract (7 - 13 : 1), Extraction Solvent Ethanol 60%"
12130,"Vitex Agnus-Castus Fruit Dry Extract, Extraction Solvent Ethanol 60%"
12131,Vitex Agnus-Castus Mother Tincture
12132,Vitis Vinifera Bud Glycerol Macerate D1
12133,Vitis Viniferae Folii Extractum Aquosum Siccum (4–6:1)
12134,Voclosporin
12135,Volanesorsen Sodium
12136,Vonicog Alfa
12137,Vorasidenib
12138,Voretigene Neparvovec
12139,Voriconazole
12140,Vortioxetine
12141,"Vortioxetine (D,l)-Lactate"
12142,Vortioxetine Hydrobromide
12143,Vortioxetine Hydrobromide Benzyl Alcohol Hemi-Solvate
12144,Vosoritide
12145,Voxelotor
12146,Vutrisiran
12147,Wall Pellitory
12148,Warfarin Sodium
12149,Warfarin Sodium Clathrate
12150,Wasp Venom
12151,Wasp Venom (Polistes Spp)
12152,Wasp Venom (Vespula Spp)
12153,Water
12154,Water For Injection
12155,Water For Injection - Bp
12156,"Water For Injection, Phenol, Sodium Chloride, Human Serum Albumin"
12157,"Water, Purified"
12158,Weed And Shrub Pollen Mixture
12159,Wheat Flour
12160,Wheat Grain
12161,"White Beeswax, Tacrolimus Monohydrate"
12162,White Cabbage
12163,Whiting
12164,Wholewheat Flour
12165,Wild Pansy (Flowering Aerial Parts)
